"",".id","description","statusesCount","followersCount","favoritesCount","friendsCount","url","name","created","protected","verified","screenName","location","lang","id","listedCount","followRequestSent","profileImageUrl"
"4697","2364735299","@ExeterJCR President Richard Collett-White has sent two emails (10/02, 24/02) to Exeter's Bursar requesting a meeting RE: #CTCC There's been no reply to either.",105,71,12,124,"http://t.co/3BcWyEk8FC","Bursar's Reply",2014-02-25 11:21:51,FALSE,FALSE,"TheBursarsReply","Oxford","en","2364735299",3,FALSE,"http://pbs.twimg.com/profile_images/438741122404208640/KsHb29Gg_normal.jpeg"
"4698","592145817","VC @ Redalpine",78,142,81,282,NA,"Harald Nieder",2012-05-27 19:11:47,FALSE,FALSE,"HaraldNieder","","en","592145817",8,FALSE,"http://pbs.twimg.com/profile_images/413252697047826432/k6e8dgVF_normal.jpeg"
"4699","2359648159","Tweeting from the Oxford University Language Centre. Got a question that can't be answered in 140 characters? Email us at admin@lang.ox.ac.uk",1488,924,58,473,"http://t.co/9r6lcku0ri","OxfordUni LangCentre",2014-02-24 15:09:38,FALSE,FALSE,"oxunilangcentre","12 Woodstock Road, Oxford","en-gb","2359648159",7,FALSE,"http://pbs.twimg.com/profile_images/619058801480740864/ZbGPtbFl_normal.png"
"4700","2359446032","Endless ideas for families to see & do with children in West Oxfordshire. We are here to help parents have more #familyfun with their kids!",595,319,37,745,"https://t.co/aiUc4Dqrnz","Families W Oxfordshr",2014-02-24 12:43:30,FALSE,FALSE,"FamiliesWOxford","Oxford, England","en-gb","2359446032",5,FALSE,"http://pbs.twimg.com/profile_images/748899634861449216/jUsH5SZh_normal.jpg"
"4701","38509798","Head of Alumni Communications and Marketing, University of Oxford",506,366,43,499,"https://t.co/ghwcMtMjij","guycollender",2009-05-07 20:28:57,FALSE,FALSE,"guycollender","Oxford","en","38509798",18,FALSE,"http://pbs.twimg.com/profile_images/3210610722/3b12083270c9954f35fbf2a81c188c03_normal.jpeg"
"4702","2358825792","Successful Party Planner and Consultant that will turn your dream event into something magical.",1,7,0,39,NA,"Esther Lewis",2014-02-24 02:38:11,FALSE,FALSE,"VictoriaLaneTea","Kenmore, Washington","en","2358825792",0,FALSE,"http://pbs.twimg.com/profile_images/437816062717870081/mKt_gfzy_normal.jpeg"
"4703","2354966989","Oxford Vine is a top quality website design company dedicated to producing clean, beautiful websites that showcase the amazing content of our clients.",2,9,0,54,NA,"Oxford Vine",2014-02-21 15:28:27,FALSE,FALSE,"oxfordvine","","en","2354966989",0,FALSE,"http://pbs.twimg.com/profile_images/436888390810611712/JyxKRn-__normal.jpeg"
"4704","2358455179","Oxford University student",10,6,0,80,NA,"Scwievar, Oxford",2014-02-23 20:05:18,FALSE,FALSE,"ScwievarOxford","","en","2358455179",0,FALSE,"http://pbs.twimg.com/profile_images/437681596204732416/zot9kTmf_normal.jpeg"
"4705","1617253166","I like music Lao,",943,226,1761,2005,NA,"sutida cham",2013-07-24 08:41:50,FALSE,FALSE,"SutidaCham","Bangkok, Thailand","th","1617253166",1,FALSE,"http://pbs.twimg.com/profile_images/717256675426611200/tHZHGlXf_normal.jpg"
"4706","2287065841","The Windsor Boys' School Alumni Association | Old Windsorians | Founded 1.01.14 | want to get back in touch please email alumni@twbs.co.uk",330,1056,342,4352,"https://t.co/VfZ1VQESBd","Windsor Boys' Alumni",2014-01-11 19:05:32,FALSE,FALSE,"TWBSAlumni","Windsor, Berkshire, UK","en","2287065841",5,FALSE,"http://pbs.twimg.com/profile_images/422082704180391936/Ikp8mP1N_normal.jpeg"
"4707","2358073392","Diocesan Director of Ordinands for @ChichesterDio. Editor, @IJSCChurch. Views my own.",1566,760,2138,1597,"https://t.co/cFWsV213wS","Daniel Inman",2014-02-23 14:37:28,FALSE,FALSE,"ddinman","Brighton, England","en","2358073392",10,FALSE,"http://pbs.twimg.com/profile_images/932346023040770049/GKzdI8I4_normal.jpg"
"4708","2239022148","Celebrating the journey of Oxford women in sport - International Women's Day March 8th, 2014",37,74,11,140,"http://t.co/0DzqXpnTaJ","OxWiS",2013-12-10 11:37:21,FALSE,FALSE,"OxWiS","Oxford","en","2239022148",1,FALSE,"http://pbs.twimg.com/profile_images/378800000854500061/1104cddafad14ed9a66d9344df3dd853_normal.jpeg"
"4709","2356116091","<U+6211><U+80FD><U+8BF4><U+6211><U+662F><U+4E3A><U+4E86><U+901A><U+8FC7><U+56DB><U+7EA7><U+624D><U+7533><U+8BF7><U+7684><U+4E48><U+3002><U+3002><U+3002><U+3002><U+3002><U+3002>",1,5,0,276,NA,"yunan1018",2014-02-22 09:51:31,FALSE,FALSE,"yunan10181","","zh-cn","2356116091",0,FALSE,"http://pbs.twimg.com/profile_images/437498765419622400/Xi6R0Dpe_normal.jpeg"
"4710","39545358","Dropboxer. Former Catz Student. Equality enthusiast. Women in IT Awards Finalist 2017. All views my own.",965,454,2033,637,"https://t.co/Pv9jfoI14R","Helena Horsburgh",2009-05-12 17:15:15,FALSE,FALSE,"HelenaHorsburgh","London, England","en","39545358",15,FALSE,"http://pbs.twimg.com/profile_images/804367589224878080/_jay-HiV_normal.jpg"
"4711","1935128588","Au Pair in Paris, enjoys popcorn, terrible rom-coms and social action",85,136,82,239,NA,"Lucie Coussmaker",2013-10-04 18:45:42,FALSE,FALSE,"luciecoussmaker","","en-gb","1935128588",3,FALSE,"http://pbs.twimg.com/profile_images/553008058943946753/V0Wrh7Vh_normal.jpeg"
"4712","1271502535","",0,11,2,280,NA,"Ollie leyland",2013-03-16 05:35:29,FALSE,FALSE,"OLeyland","","en","1271502535",0,FALSE,"http://pbs.twimg.com/profile_images/448970626393702400/FyNe4No9_normal.jpeg"
"4713","549180529","",6,293,14,2138,NA,"Mauricio Morales",2012-04-09 12:14:16,FALSE,FALSE,"mmorales365","","en","549180529",1,FALSE,"http://pbs.twimg.com/profile_images/2209243294/33504_1568638057166_1271884333_1598600_1784505_n_normal.jpg"
"4714","1843152722","CHHS UK OXCAM",0,1,0,24,"http://t.co/qR30XOWzBp","CHHS_UK_OXCAM",2013-09-09 09:55:00,TRUE,FALSE,"CHHS_UK_OXCAM","Cheadle Hulme","en-gb","1843152722",0,FALSE,"http://pbs.twimg.com/profile_images/507181174444138496/5dU4FJ2s_normal.jpeg"
"4715","2353633099","Innovative events in Oxford",0,14,0,75,"https://t.co/oiBcom2nJF","OBOE",2014-02-20 18:30:54,FALSE,FALSE,"OBOEOxford","Oxford","en","2353633099",0,FALSE,"http://pbs.twimg.com/profile_images/436622941871034368/XXK5tINr_normal.jpeg"
"4716","1960392326","We @Dropbox are growing our business across Europe & we'd love for you to join the journey | Need support? Tweet @DropboxSupport.",502,5077,141,206,"https://t.co/heR4V1iraG","Dropbox Jobs Europe",2013-10-14 10:03:08,FALSE,TRUE,"DropboxJobsEU","Dublin, London, Paris, Hamburg","en","1960392326",94,FALSE,"http://pbs.twimg.com/profile_images/378800000595415617/e94bd4ec3bd642290742df3f87bf5b26_normal.png"
"4717","22753175","Here at Pod we bring you the best and most innovative in home and lifestyle gifts. Pop in & see us at our store in Bristol!",5568,2999,249,1320,"http://t.co/uOEpNeOA9r","The Pod Company",2009-03-04 09:48:14,FALSE,FALSE,"ThePodCompany","Bristol, England","en","22753175",98,FALSE,"http://pbs.twimg.com/profile_images/2484991793/qqmg13ajf7kswp2xfz6f_normal.jpeg"
"4718","320517153","...the boy with the eager eyes...",8063,221,378,712,NA,"Mr. Brightside",2011-06-20 01:59:03,FALSE,FALSE,"javipersa","","en","320517153",0,FALSE,"http://pbs.twimg.com/profile_images/655264486782316544/_exM6Y05_normal.jpg"
"4719","2211252408","Digital librarian who likes travel & nature",132,50,67,576,NA,"bookworm",2013-11-23 19:53:00,TRUE,FALSE,"lostintime2013","London","en-gb","2211252408",0,FALSE,"http://pbs.twimg.com/profile_images/835479660754522112/QwhKJOfn_normal.jpg"
"4720","2353714338","",959,104,5383,374,NA,"martinr",2014-02-20 19:54:47,FALSE,FALSE,"martinrush48","England, United Kingdom","en","2353714338",3,FALSE,"http://pbs.twimg.com/profile_images/842417069278797824/0xVoksZm_normal.jpg"
"4721","2255305639","Award winning Estate & Letting Agents across Oxfordshire (plus a network of branches across the SE, SW & London)",1181,1148,126,1748,"http://t.co/6AHsaUAUOX","Andrews Oxfordshire",2013-12-20 17:30:43,FALSE,FALSE,"OxonAndrews","Oxfordshire","en","2255305639",43,FALSE,"http://pbs.twimg.com/profile_images/905045781241004032/5qcuhIMP_normal.jpg"
"4722","125554853","Filmmaker/Founder Vox Vision | Director - elite h2o Director - Etihad Services Group-UAE https://t.co/Oo5PxKSRKe",74924,338876,55793,24745,"https://t.co/cLNKZdoiU3","Zaid Aziz <ed><U+00A0><U+00BC><ed><U+00B7><U+00B5><ed><U+00A0><U+00BC><ed><U+00B7><U+00B0>",2010-03-23 04:41:54,FALSE,FALSE,"ZAIDAZIZpk","Pakistan | Dubai ","en","125554853",147,FALSE,"http://pbs.twimg.com/profile_images/935952984516841474/R8jmtId4_normal.jpg"
"4723","291259956","<U+2661> Tech, Augmented Humanity, Tomorrow",529,442,350,1463,NA,"clairegardner",2011-05-01 18:18:14,FALSE,FALSE,"clairegardner1","Wales/UK","en","291259956",36,FALSE,"http://pbs.twimg.com/profile_images/442603110943301632/YBkwMxJg_normal.jpeg"
"4724","1684251769","Ph.D. Student - Sworn Translator & Interpreter - Secondary & Upper-Secondary Teacher (Spanish / English / German / French)",1762,324,224,687,NA,"Marisa SN",2013-08-19 21:28:53,TRUE,FALSE,"marisa_simonn","Madrid","en","1684251769",13,FALSE,"http://pbs.twimg.com/profile_images/851028454938116096/ZF6ioMAC_normal.jpg"
"4725","376444485","",0,0,1,89,NA,"Charles Mander",2011-09-19 22:11:48,TRUE,FALSE,"CharlesMander1","","en","376444485",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"4726","348701308","mental health nurse, lecturer, social/medical/local historian and knitter. Quae dico sic opinor.",463,287,1078,642,NA,"Dr Diane Carpenter",2011-08-04 21:23:30,FALSE,FALSE,"Diane464","Truro, England","en","348701308",6,FALSE,"http://pbs.twimg.com/profile_images/734735669399031808/_a3jq4tw_normal.jpg"
"4727","487427751","Friday, 18th April 2014. 10.30am. Cowley Road Methodist Church.",94,54,1,183,"http://t.co/RS7jjFxxBj","CowleyRdPassionPlay",2012-02-09 10:47:26,FALSE,FALSE,"CowleyRdPassion","Oxford, UK","en","487427751",0,FALSE,"http://pbs.twimg.com/profile_images/1814942525/chirho_normal.png"
"4728","125806258","Musical training at Kneller Hall",93,321,19,1057,NA,"Walter Stewart-Brown",2010-03-23 23:02:27,FALSE,FALSE,"WalterStewb","London","en","125806258",3,FALSE,"http://pbs.twimg.com/profile_images/569105963375161344/yjcQPZrN_normal.jpeg"
"4729","544035893","curated consumer tech",6900,32346,3,39349,"http://t.co/xNuqHZZrwa","hypist",2012-04-03 06:41:04,FALSE,FALSE,"hypist","global","en","544035893",76,FALSE,"http://pbs.twimg.com/profile_images/427994423905898498/RHkiIG5P_normal.jpeg"
"4730","1200436194","In And Near Oxford | Free Oxford Business Adverts | Oxfordshire Whats On @inandnear",528,3493,22,2659,"http://t.co/5b85mUpxPl","Near Oxfordshire",2013-02-20 10:41:28,FALSE,FALSE,"InAndNearOxford","Oxford, Oxfordshire","en","1200436194",40,FALSE,"http://pbs.twimg.com/profile_images/3281980190/a4303ed43a57c6e34bdd336dd712f053_normal.png"
"4731","590914919","",89,116,683,671,NA,"derlis alonso",2012-05-26 13:25:37,FALSE,FALSE,"derlis94alonso","villa elisa ","es","590914919",1,FALSE,"http://pbs.twimg.com/profile_images/2663547641/093e6dc6be745a57aa4fac834e8f036f_normal.jpeg"
"4732","2348534688","",0,13,0,143,NA,"papdysi375@yahoo.fr",2014-02-17 14:07:30,FALSE,FALSE,"papdysi375","","en","2348534688",1,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"4733","1188956346","Social Anthropologist and a Community Organizer.",7,17,9,73,NA,"Kaneez",2013-02-17 09:48:38,FALSE,FALSE,"kaneezhasna","Birmingham, UK ","en","1188956346",0,FALSE,"http://pbs.twimg.com/profile_images/3267105244/b8fb84c22f08b700aa2f56b60e9994f2_normal.jpeg"
"4734","2348204196","",3,10,0,41,NA,"Shiva TechnoTonics",2014-02-17 09:25:21,FALSE,FALSE,"STechnoTonics","","en","2348204196",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"4735","392822653","",41,152,33,417,NA,"Branka Kremenovic",2011-10-17 16:32:31,FALSE,FALSE,"BKremenovic","","en","392822653",0,FALSE,"http://pbs.twimg.com/profile_images/628668140029890560/PVWAtJtC_normal.jpg"
"4736","2347485277","The Weidenfeld Scholars' Ball",3,3,0,10,NA,"Weidenfeld Ball",2014-02-16 21:42:59,FALSE,FALSE,"WeiSchBall","","en","2347485277",0,FALSE,"http://pbs.twimg.com/profile_images/435169886969421825/kEicgnnf_normal.jpeg"
"4737","21392976","Former neurobiology research scientist  turned science communicator. Wooden toy lover, tea drinker and Placebo fan.  All views are my own.",624,267,11,631,NA,"Kimberley Bryon-Dodd",2009-02-20 12:33:00,FALSE,FALSE,"kimberleybryon","Oxford/London","en","21392976",17,FALSE,"http://pbs.twimg.com/profile_images/923832566632865792/3igcJ5jM_normal.jpg"
"4738","295888618","The Middle Common Room, Kellogg College. Events and musings for the student body, by the MCR committee, not to be confused with @kelloggox",109,294,4,98,"http://t.co/ljtrL9RKj2","Kellogg MCR",2011-05-09 20:48:21,FALSE,FALSE,"KelloggMCR","Oxford, UK","en","295888618",14,FALSE,"http://pbs.twimg.com/profile_images/1748827296/mcr_coat_of_arms-1_normal.jpg"
"4739","2300019045","",3,7,4,137,NA,"Nazir Ahmad Nazir",2014-01-23 20:55:18,FALSE,FALSE,"NazirAhmadNazi5","","en","2300019045",0,FALSE,"http://pbs.twimg.com/profile_images/427550709232701442/PBnF53Ks_normal.jpeg"
"4740","1869820909","Cardiologist, Entrepreneur, Investor. Oxford Univ, Clarendon Fund, TxMedCtr, UCHeart. Medicine • Technology • Strategy • Policy • Healthcare. ReImagined.",139,123,6,570,NA,"Salman Siddiqui MD",2013-09-16 01:16:24,FALSE,FALSE,"cv_doc","Philadelphia, PA","en","1869820909",8,FALSE,"http://pbs.twimg.com/profile_images/736490969693032448/8lQcf8F4_normal.jpg"
"4741","2343952214","History graduate, accomplished procrastinator. Fan of books, green tea & sarcasm (in no particular order)",82,25,31,99,NA,"Zoe G",2014-02-14 18:26:51,FALSE,FALSE,"UnreasonableGal","Oxford","en","2343952214",1,FALSE,"http://pbs.twimg.com/profile_images/559834085304971265/xazIRQJW_normal.jpeg"
"4742","725286884","Mati Boleh, Tua Jangan.",47,41,2,346,NA,"zakki abdillah",2012-07-30 04:37:08,FALSE,FALSE,"FaqodZakki","","id","725286884",0,FALSE,"http://pbs.twimg.com/profile_images/2455315124/343560399_normal.jpg"
"4743","1217798712","Tweets from the Press Office of the @AshmoleanMuseum, the UK's oldest Museum",529,664,85,473,"http://t.co/42ECWaaYyW","Ashmolean Press",2013-02-25 10:02:11,FALSE,FALSE,"AshmoleanPress","Oxford, UK","en","1217798712",19,FALSE,"http://pbs.twimg.com/profile_images/3305958663/6c7c29dedbe280198a29c8cf7f54a989_normal.jpeg"
"4744","1870233486","",21,11,15,184,NA,"ABHISHEK KUMAR AGRAH",2013-09-16 04:43:49,FALSE,FALSE,"RahulKumarAgra7","BAHRAICH UP","en","1870233486",0,FALSE,"http://pbs.twimg.com/profile_images/438326532625281024/MNOue_5G_normal.jpeg"
"4745","229109448","theatre producer - clutz - big sister ///      
Find me at @YardTheatre",1013,617,443,1046,NA,"Ashleigh Wheeler",2010-12-21 15:04:54,FALSE,FALSE,"ashpeela","","en","229109448",11,FALSE,"http://pbs.twimg.com/profile_images/688043363120058368/a3qczj4I_normal.jpg"
"4746","1406934018","",118202,915,136701,470,NA,"Maria Feli Jean",2013-05-06 06:25:18,FALSE,FALSE,"Mfjean0213","San Francisco, CA USA","en","1406934018",137,FALSE,"http://pbs.twimg.com/profile_images/778825188318203904/Znrtgesi_normal.jpg"
"4747","631167768","",5472,469,4885,2986,NA,"<U+25AA><U+FE0F>",2012-07-09 13:21:29,TRUE,FALSE,"BritishNobility","","en","631167768",14,FALSE,"http://pbs.twimg.com/profile_images/775319915288940544/nX6LWC7Z_normal.jpg"
"4748","281476167","Celebrating the fundraisers & volunteers that make the work of @ChildreachInt possible <ed><U+00A0><U+00BD><ed><U+00B2><U+0099>. Tweet us about challenge events, fundraising & volunteering.",8069,2166,1405,1128,"https://t.co/Y2vAxfQDJ0","Childreach Events",2011-04-13 10:55:21,FALSE,FALSE,"childreachevent","All over the UK & Ireland","en","281476167",46,FALSE,"http://pbs.twimg.com/profile_images/880424512864628736/FWitgnwQ_normal.jpg"
"4749","461918261","Welcome to Cambridge University Press' Recruitment page, managed by our in-house recruitment experts. Follow us for Press updates, latest vacancies and top tips",12292,2194,226,401,"http://t.co/AHwXLA6Tp1","Recruitment at CUP",2012-01-12 10:36:21,FALSE,FALSE,"cambuprecruit","Cambridge, UK","en","461918261",128,FALSE,"http://pbs.twimg.com/profile_images/1768337723/cambUP_logo_normal.gif"
"4750","788852760","Aussie bird and lover of this beautiful town Warwick",36,127,1,266,NA,"Mytonopia",2012-08-29 08:30:45,FALSE,FALSE,"mytonopia","Warwick, UK","en","788852760",1,FALSE,"http://pbs.twimg.com/profile_images/378800000319577230/a7a6dce4e57bdeec970a2c482da5b06d_normal.jpeg"
"4751","636337500","The official twitter account of The Thomas Alleyne Academy, Stevenage. Where success is expected, achieved and celebrated.

Instagram - Thomas_Alleynes",3608,1495,671,1047,"http://t.co/n42VNgwdAA","Thomas Alleyne Ac.",2012-07-15 15:35:26,FALSE,FALSE,"Thomas_Alleynes","Stevenage","en","636337500",35,FALSE,"http://pbs.twimg.com/profile_images/378800000384000158/f323497f4ce57e8904d2f7eb81add117_normal.jpeg"
"4752","2337448166","We are dedicated to helping people with student loan debt get the help they need. We can help you apply for debt relief and loan forgiveness programs.",88,81,27,552,"http://t.co/02IK3p6rY1","Edu Debt Forgiveness",2014-02-11 00:17:00,FALSE,FALSE,"EduDebtForgiven","","en","2337448166",0,FALSE,"http://pbs.twimg.com/profile_images/433032547694415872/C_3g6xB-_normal.png"
"4753","391945175","Gloomystar81 DNS Root Certificate Authority Registrant SHA1 SUNGHAN KIM ISO/IEC 2012-0001, CC1 1.0, CDDL-v1,URDP, ICE|NYSE:Intercontinental.Inc Attorney",2143,271,380,1974,"https://t.co/UBfLtMPmgz","<U+AE40><U+C131><U+D55C>",2011-10-16 10:10:28,FALSE,FALSE,"CeoNasdaq","<U+B300><U+D55C><U+BBFC><U+AD6D>","en","391945175",11,FALSE,"http://pbs.twimg.com/profile_images/724774142768091136/XUE3VBsw_normal.jpg"
"4754","96758284","",39,37,14,158,NA,"Sarah",2009-12-14 13:11:28,TRUE,FALSE,"sarah10620","","en","96758284",0,FALSE,"http://pbs.twimg.com/profile_images/2718036462/19a5c274781e2f523bbd491ecc1a8c21_normal.jpeg"
"4755","261459275","Shaping experiences and exploring life. Based in A<U+03B8>ens. Community Manager @MarineTraffic",422,313,310,841,"https://t.co/s7hqye3Dcj","mazin",2011-03-06 00:43:27,FALSE,FALSE,"mazin_hu","Athens","en","261459275",2,FALSE,"http://pbs.twimg.com/profile_images/543382242584559616/qvQzxrl4_normal.jpeg"
"4756","1498540688","Le Twitter officiel du réseau Alumni, le réseau professionnel des diplômés, doctorants et personnels de l'Université de Strasbourg",1395,890,260,440,"http://t.co/35X5sTrsdJ","Alumni_unistra",2013-06-10 15:02:46,FALSE,FALSE,"alumniunistra","Strasbourg","fr","1498540688",39,FALSE,"http://pbs.twimg.com/profile_images/887237022305460224/J5ruhC-K_normal.jpg"
"4757","929895343","Complementary Therapist, Cumnor; Oxford.  
Holistic Approach to Health, Happiness and Well-being.",15,27,1,143,"http://t.co/upFvTRt5","Iris Nineveh-Mae",2012-11-06 14:51:47,FALSE,FALSE,"IrisNinevehMae","Oxford, UK","en","929895343",0,FALSE,"http://pbs.twimg.com/profile_images/2831377029/f9f439f3703b4a55e50416c7621617e7_normal.jpeg"
"4758","796568118","",0,15,5,119,NA,"Pieter Rorich",2012-09-01 17:59:49,FALSE,FALSE,"rorich_pieter","","en","796568118",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"4759","97022014","Internationally renowned jazz a cappella ensemble based in Oxford. 'delectably light voiced...charm personified' - Richard Morrison, The Times",609,818,204,287,"http://t.co/ODdySA90Pn","The Oxford Gargoyles",2009-12-15 17:26:40,FALSE,FALSE,"oxfordgargoyles","Oxford","en","97022014",24,FALSE,"http://pbs.twimg.com/profile_images/463298571760971776/hEJoeTQg_normal.png"
"4760","2214947712","",0,2,1,12,NA,"Pushkar Ruikar",2013-11-26 01:49:10,FALSE,FALSE,"RuikarPushkar","","en","2214947712",0,FALSE,"http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"4761","542842515","British Academy Postdoctoral Fellow at @UniofOxford; @PembrokeOxford; @StAntsCollege @StClaresOxford; Colophons; Literature; History, Chess; Views are my own.",3621,306,842,471,NA,"David Z.",2012-04-01 18:35:09,FALSE,FALSE,"The_Archpoet","Oxford","en","542842515",26,FALSE,"http://pbs.twimg.com/profile_images/880024276967063552/wG9qBZTr_normal.jpg"
"4762","82330476","Playwright/screenwriter. Agent @TALLagent. Publisher @OberonBooks. ADULT SUPERVISION nominated Best Off-West End Prodn. Eng Lit PhD (Jacobean/1960s Black Farce)",14222,4381,12896,2969,"https://t.co/5zgGvcpTU1","Sarah Rutherford",2009-10-14 10:46:10,FALSE,FALSE,"DrSRutherford","London, England","en","82330476",87,FALSE,"http://pbs.twimg.com/profile_images/665217261460955136/Vh-vUXT6_normal.jpg"
"4763","501132134","Director Free Trade Agreements @tradegovuk Tweeting on #trade policy #diplomacy #gender my home #Greenwich #GREATBritain & (sometimes) my former home #Denmark",5969,1667,829,1061,NA,"Vivien Life",2012-02-23 20:41:33,FALSE,TRUE,"HMAVivienLife","Greenwich UK","en","501132134",65,FALSE,"http://pbs.twimg.com/profile_images/767822936640217088/vulF2mbZ_normal.jpg"
"4764","216789870","Taking you where you want to go on your #career journey. Be inspired, #network, discover new opportunities and get found. Sign up - it's free!",2785,1632,790,1427,"http://t.co/aEeqWJvg0R","10 Minutes With",2010-11-17 18:39:12,FALSE,FALSE,"10minuteswith","London, Beijing, Singapore","en-gb","216789870",66,FALSE,"http://pbs.twimg.com/profile_images/582509933914165248/tY1UTpms_normal.jpg"
"4765","1188293424","Development activist and Universal learner. Passionate about Africa, women empowerment, inclusive growth, entrepreurship and leadership for change",214,160,8,399,"http://t.co/0aLntWME45","Mariama Cire Sylla",2013-02-17 04:17:36,FALSE,FALSE,"SyllaCire","Oxford","en","1188293424",0,FALSE,"http://pbs.twimg.com/profile_images/463699010834792450/Y0GPNYB-_normal.jpeg"
"4766","2333821818","Medical entomologist, living in the Netherlands. Following and tweeting about mosquitoes, health, science and travel.",53,60,24,119,NA,"Alexandra Hiscox",2014-02-08 17:35:39,FALSE,FALSE,"alexhiscox","","en","2333821818",3,FALSE,"http://pbs.twimg.com/profile_images/495998203607519232/W9VKOyJZ_normal.png"
"4767","2310960397","3rd year ExPsy student at New College, tweeting about all things EP and PPL for #OxTweet. Ask me any questions about studying and living in Oxford!",227,281,145,148,NA,"Oxford Psychologist",2014-01-26 00:58:04,FALSE,FALSE,"PsychOxford","Oxford","en","2310960397",3,FALSE,"http://pbs.twimg.com/profile_images/742116984289144832/5jjUsJQP_normal.jpg"
"4768","2303870689","Automated Mileage Logs, Custom Mileage Logs, Innovators",80,510,15,1659,"http://t.co/528eDxNlkW","BLAISE TECHNOLOGIES",2014-01-21 23:35:37,TRUE,FALSE,"blaisetech","Denver, CO","en","2303870689",1,FALSE,"http://pbs.twimg.com/profile_images/431899734656032768/NZD7QUMI_normal.jpeg"
"4769","2230839479","",101,32,81,102,NA,"Ottilie Gildea",2013-12-17 23:20:52,FALSE,FALSE,"Ottiliesarah","","en","2230839479",0,FALSE,"http://pbs.twimg.com/profile_images/525768061086085120/4L1Ma48r_normal.jpeg"
"4770","27840937","",28,56,2,99,NA,"Alia Ali",2009-03-31 09:10:25,TRUE,FALSE,"reluctant_nomad","Lahore, Pakistan","en","27840937",2,FALSE,"http://pbs.twimg.com/profile_images/373853072/2350_70092626487_694111487_2631365_5773048_n_normal.jpg"
"4771","2330390656","A Talleyrand or Paddy Fermor, ça depend. Moi, je m'arrogeais la chance - ou la malchance, comme vous préférez  | Views expressed are my own. RT <U+2260> endorsement",2315,153,1113,1482,NA,"Evan C.R. Frost",2014-02-07 16:31:46,FALSE,FALSE,"EvanCRFrost","Canada / Other","en","2330390656",7,FALSE,"http://pbs.twimg.com/profile_images/860218896250531840/dQMAiWAi_normal.jpg"
"4772","597749850","God's Property",570,199,302,1686,NA,"dalcydorman",2012-06-02 19:14:41,FALSE,FALSE,"dalcydorman","Karachi, Pakistan","en","597749850",1,FALSE,"http://pbs.twimg.com/profile_images/572084551171747840/i-xc2Ipf_normal.jpeg"
"4773","2296308163","Innovative guides to art and art museums, bringing history and culture alive through surprising, profound, fun, and sometimes silly conversations.",80,174,49,403,"https://t.co/GJKJuDbRes","TalkAbout",2014-01-17 15:31:18,FALSE,FALSE,"TalkAboutGuides","Oxford, England","en","2296308163",4,FALSE,"http://pbs.twimg.com/profile_images/433328920838950912/ThF1p7Z9_normal.jpeg"
"4774","2331789997","Strand Hair & Beauty - Hairdresser, Barber & Beauty",11,13,0,116,"http://t.co/EIDYl8Pgb7","Strand-Hair",2014-02-07 12:23:27,FALSE,FALSE,"Strand_Hair","18a New Inn Hall Street Oxford","en","2331789997",1,FALSE,"http://pbs.twimg.com/profile_images/431767373679312896/EUiY1jsJ_normal.png"
"4775","2331630464","BK.LUWO means 'Living in Harmony Creates Holistic Wealth' (United Women's Organisation) founded in Oxford to empower women & their families.",60,52,1,343,NA,"BKLUWO",2014-02-07 10:06:46,FALSE,FALSE,"BKLUWO","","en-gb","2331630464",5,FALSE,"http://pbs.twimg.com/profile_images/431744034256596992/nnnlIoCy_normal.png"
"4776","751836048","Antiquarian bookseller. Our rare book and manuscript shop is open Tues - Fri 10-5, Sat 10-1.30 | 12a West St, Wareham, BH20 4JX | 01929 556656",1054,1253,477,710,"https://t.co/rnD4EcFJlP","Antiquates",2012-08-11 20:14:58,FALSE,FALSE,"TomAntiquates","United Kingdom","en","751836048",25,FALSE,"http://pbs.twimg.com/profile_images/764903388714852356/DchFPHnu_normal.jpg"
"4777","823293499","Editorial Trainer + newsroom innovation @DailyMirror & Trinity Mirror regionals | #mojo | #voiceover | dove that ventured outside",11411,1376,2603,1149,"https://t.co/7kNri8xxfN","Suchandrika",2012-09-14 13:21:11,FALSE,TRUE,"SuchandrikaC","London / planes / trains / etc","en","823293499",71,FALSE,"http://pbs.twimg.com/profile_images/912423670504738816/3W52pd2Q_normal.jpg"
"4778","992014111","Experimental cosmologist at Oxford Uni helping to understand the universe when it was a tiny fraction of a second old with C-BASS (The C-Band All Sky Survey)",353,209,253,411,NA,"Luke Jew",2012-12-05 23:31:43,FALSE,FALSE,"LukeJew","Oxford","en","992014111",4,FALSE,"http://pbs.twimg.com/profile_images/637331965142659076/B4q7WWVS_normal.jpg"
"4779","126281923","The Official Only Connect twitter feed. Fridays, 8.30pm, BBC Two #onlyconnect",2215,12693,243,422,"http://t.co/CKCcDCxW1l","Only Connect",2010-03-25 10:30:46,FALSE,FALSE,"OnlyConnectQuiz","","en","126281923",64,FALSE,"http://pbs.twimg.com/profile_images/473780225310851072/NN92ATxh_normal.jpeg"
