"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","Diversity in the life sciences industry is key to driving not only profitability for a company, but in creating nov… https://t.co/uihEE54b2R",FALSE,0,NA,2019-09-13 11:37:01,TRUE,NA,"1172474256871034882",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NextGen365",0,FALSE,FALSE,NA,NA
"81","Diversity in the life sciences industry is key to driving not only profitability for a company, but in creating nov… https://t.co/JqCDI0LltF",FALSE,0,NA,2019-09-13 11:37:00,TRUE,NA,"1172474256522960896",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","Bioprocess365",0,FALSE,FALSE,NA,NA
"82","I asked the staff member last night, and someone else this morning about accessibility, and not noting this on the… https://t.co/GwHZ79Pqxz",FALSE,2,NA,2019-09-13 11:35:52,TRUE,NA,"1172473968797921281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMODOM",0,FALSE,FALSE,NA,NA
"83","""To compete today, you have to solve problems in unexpected ways...You still hire diverse people, but you must cele… https://t.co/d9j3lJyNYe",FALSE,0,NA,2019-09-13 11:35:42,TRUE,NA,"1172473928436072448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sukavana",0,FALSE,FALSE,NA,NA
"84","The recruitment gang today out in force! Every day is different and today we get the privilege to meet and greet th… https://t.co/9rug79HFkm",FALSE,1,NA,2019-09-13 11:33:30,TRUE,NA,"1172473372812435456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorenbrownrecr1",0,FALSE,FALSE,NA,NA
"85","@KTHopkins #diversity  at its best.  Cultural enrichment",FALSE,0,"KTHopkins",2019-09-13 11:33:07,FALSE,"1172409243082706944","1172473276167335936","21439144","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jacoats1",0,FALSE,FALSE,NA,NA
"86","If my sister who uses a wheelchair arrived at this @BestWestern, even opening the front door of the hotel could be… https://t.co/cc2A4A54kK",FALSE,1,NA,2019-09-13 11:33:01,TRUE,NA,"1172473253027340293",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMODOM",0,FALSE,FALSE,NA,NA
"87","The team at @Zendesk receive 22 weeks maternity leave. This is just one of the reasons they are an… https://t.co/b3OFn5XiZB",FALSE,1,NA,2019-09-13 11:31:41,TRUE,NA,"1172472917252329474",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","WORK180_UK",1,FALSE,FALSE,NA,NA
"88","I was given a room on the 2nd floor. I looked for the elevator. I was told there is none. #accessibility #diversity",FALSE,2,NA,2019-09-13 11:30:39,FALSE,NA,"1172472657624911874",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TMODOM",0,FALSE,FALSE,NA,NA
"89","Awareness is not enough! Companies need more than training to encourage #diversity and #inclusion in the workplace.… https://t.co/FcX8fpK88u",FALSE,1,NA,2019-09-13 11:30:10,TRUE,NA,"1172472534022918144",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SHLglobal",0,FALSE,FALSE,NA,NA
"90","#fridayfacts 38% of employers changed the universities that they visited to enhance #diversity . Read more in our s… https://t.co/WvqY3AxJh8",FALSE,2,NA,2019-09-13 11:28:33,TRUE,NA,"1172472127766880256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IoSEorg",2,FALSE,FALSE,NA,NA
"91","Up and out early this Friday morning!! Excited to host  Experience Gillings: Diversity Preview Day @UNCpublichealth… https://t.co/KLjNLNjAJ2",FALSE,3,NA,2019-09-13 11:26:49,TRUE,NA,"1172471690737201152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","252trinnettec",0,FALSE,FALSE,NA,NA
"92","Death threats 'broke my heart' says #MashrouLeila #singer: interview | #Reuters #DailyStar #FreedomIfSpeech… https://t.co/CI9wvQMeVo",FALSE,1,NA,2019-09-13 11:25:35,TRUE,NA,"1172471381717606401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ThomasVitins",0,FALSE,FALSE,NA,NA
"93","@itcork panel tackling the key issue of Diversity in Tech @republicofwork offices in #Cork 
#Diversity #Tech https://t.co/G1dPouKQTd",FALSE,0,"itcork",2019-09-13 11:21:07,FALSE,NA,"1172470257912635392","21742196","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Sokeeffe003",0,FALSE,FALSE,NA,NA
"94","How does the tech sector support #diversity &amp; #inclusion in the sme tech sector . Is it more of a challange for sme… https://t.co/X6y6dGAvPC",FALSE,1,NA,2019-09-13 11:21:01,TRUE,NA,"1172470231035457536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itcork",2,FALSE,FALSE,NA,NA
"95","Delighted to be featured in @CityAM  - take a look at what we think individuals and companies can to do improve div… https://t.co/v1MieRWdNq",FALSE,0,NA,2019-09-13 11:20:10,TRUE,NA,"1172470019332169728",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","WOBUK",0,FALSE,FALSE,NA,NA
"96","This is so great to see! Well done @SpursOfficial for working for a more inclusive and diverse community #diversity… https://t.co/q1Nx7TNJTS",FALSE,1,NA,2019-09-13 11:19:54,TRUE,NA,"1172469950117830656",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CMCW16",0,FALSE,FALSE,NA,NA
"97","@GreenvilleNC new 10th St. #Gateway #sculptures by local #artists reflect #diversity #global #economy #progess of… https://t.co/o5RuJS7IyE",FALSE,0,"GreenvilleNC",2019-09-13 11:18:27,TRUE,NA,"1172469586979168256","36648252","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NCEastAlliance",0,FALSE,FALSE,NA,NA
"98","Excellent presentation from Marie Sherlock from @SIPTU on discussing the gender pay gap with your employer.… https://t.co/wShm9mjvOl",FALSE,2,NA,2019-09-13 11:18:26,TRUE,NA,"1172469581069410306",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","olearylynda",0,FALSE,FALSE,NA,NA
"99","Just kicking off our lunchtime Diversity in Tech in @republicofwork 
Full house, great buzz, great panel… https://t.co/GEIZGKRqpc",FALSE,6,NA,2019-09-13 11:17:53,TRUE,NA,"1172469444632817665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itcork",2,FALSE,FALSE,NA,NA
"100","The #diversity is developed during the #harvest of the @chateau.la.gaffeliere : consult and book online a #visit… https://t.co/h3hgivIB6V",FALSE,0,NA,2019-09-13 11:17:06,TRUE,NA,"1172469246892421120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WineTourBooking",0,FALSE,FALSE,NA,NA
"101","“There is no progress being made regards ethnic minority appointments to UK Boards in the biggest private, public a… https://t.co/yVlfAeBwnf",FALSE,0,NA,2019-09-13 11:17:01,TRUE,NA,"1172469225669218304",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","umbrelladata",0,FALSE,FALSE,NA,NA
"102","We are delighted to announce the appointment of @juliekapsalis as our new Vice Chair - to help lead the… https://t.co/ZGQ3hATq44",FALSE,3,NA,2019-09-13 11:16:29,TRUE,NA,"1172469090683932672",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","coast2capital",1,FALSE,FALSE,NA,NA
"103","A MUST read for artists and art collectors. #streetart #diversity #artists #activists https://t.co/Urw1mKQjDJ https://t.co/Lt6khpojOr",FALSE,0,NA,2019-09-13 11:14:08,FALSE,NA,"1172468500968943622",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","michelepeaceday",0,FALSE,FALSE,NA,NA
"104","At Roush we offer a unique opportunity for you to be a contributing factor to our long term growth! We are currentl… https://t.co/xa2i65vB2X",FALSE,0,NA,2019-09-13 11:11:48,TRUE,NA,"1172467912918986752",NA,"<a href=""https://www.careerarc.com"" rel=""nofollow"">CareerArc 2.0</a>","WorkAtRoush",0,FALSE,FALSE,"-83.3763218","42.4644795"
"105","We have partnered with @DiversitySolut  to bring our clients best in class e-Learning on their advanced diversity a… https://t.co/hYZkAaBhff",FALSE,0,NA,2019-09-13 11:10:14,TRUE,NA,"1172467518486798336",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","KenroiC",0,FALSE,FALSE,NA,NA
"106","Yes, a very big difference between tolerating and including as equal. Most people , upon reflection, know what only… https://t.co/IjKVIsc615",FALSE,2,NA,2019-09-13 11:09:33,TRUE,NA,"1172467347409575936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jryerson1",0,FALSE,FALSE,NA,NA
"107","A range of #diverse role models is key to shaping an #inclusive future. Who’s your number one #diversity &amp;… https://t.co/EgQmdZpp6c",FALSE,5,NA,2019-09-13 11:08:07,TRUE,NA,"1172466986338717696",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","worldskillsuk",1,FALSE,FALSE,NA,NA
"108","We're hiring! Read about our latest job opening here: Process Engineer - https://t.co/pCQT1rh6sH #Diversity #Engineer",FALSE,0,NA,2019-09-13 11:07:28,FALSE,NA,"1172466820399300609",NA,"<a href=""http://tweetmyjobs.com"" rel=""nofollow"">SafeTweet by TweetMyJOBS</a>","JM_Jobs",0,FALSE,FALSE,NA,NA
"109","Once upon a time Muslims excelled at healing #ReligiousFreedom #Diversity #SoulfulSaturday #SoulfulSunday… https://t.co/PFspqso0TW",FALSE,0,NA,2019-09-13 11:06:01,TRUE,NA,"1172466456136691712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Woroud",0,FALSE,FALSE,NA,NA
"110","Jazzy and Kettle is a #childrens #book that tells the story of two new friends who go for an #adventure in the wood… https://t.co/4HsiKwoSQS",FALSE,0,NA,2019-09-13 11:05:01,TRUE,NA,"1172466206596620289",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","Book_Banquet",0,FALSE,FALSE,NA,NA
"111","#INCLUSION depends on #RESPECT and CULTURAL #ASSIMILATION, &amp; not on divisive &amp; unidimensional #Diversity agendas.… https://t.co/WrZxeOED5L",FALSE,2,NA,2019-09-13 11:04:19,TRUE,NA,"1172466029663883265",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","ProventusHR",2,FALSE,FALSE,NA,NA
"112","So proud of my brother <U+2066>@OC_RayB<U+2069> whose commitment to #diversity &amp; #change is wonderful https://t.co/WwGagAJILZ",FALSE,1,NA,2019-09-13 11:01:17,FALSE,NA,"1172465266833465344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shoreditche2",1,FALSE,FALSE,NA,NA
"113","I'm currently catching up on my summer reviews. Check out what I had to say about Darius the Great is Not Okay!… https://t.co/ns1Y88XD29",FALSE,0,NA,2019-09-13 11:00:32,TRUE,NA,"1172465075703169025",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","AyyyyyRae",0,FALSE,FALSE,NA,NA
"114","Great to see @BBPendle  in planning mode for #Interfaithweek Find out more about Inter Faith Week 10-17 November an… https://t.co/pRX9D8NyV0",FALSE,1,NA,2019-09-13 11:00:19,TRUE,NA,"1172465021395320833",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","IFNetUK",1,FALSE,FALSE,NA,NA
"115","Why could a #returnship programme boost #diversity in your business? Yvonne Smyth shares her insights in her latest… https://t.co/hH1GySos69",FALSE,0,NA,2019-09-13 11:00:12,TRUE,NA,"1172464993968824320",NA,"<a href=""http://www.salesforce.com"" rel=""nofollow"">Salesforce - Social Studio</a>","HaysPAEA",0,FALSE,FALSE,NA,NA
"116","The fantastic Iranian short 'Cover' by Vahid Alvandifar is a quirky and hilarious tale set in the beautiful landsca… https://t.co/bsk2F8Xjrc",FALSE,1,NA,2019-09-13 11:00:01,TRUE,NA,"1172464948859088901",NA,"<a href=""https://social.zoho.com"" rel=""nofollow"">Zoho Social</a>","BoltonFilmFest",1,FALSE,FALSE,NA,NA
"117","So proud of @theinklusiiv to be listed from Finland! 

#diversity #inclusion https://t.co/xbeHeqTnTc",FALSE,8,NA,2019-09-13 10:58:34,FALSE,NA,"1172464582734045184",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","annabrchisky",1,FALSE,FALSE,NA,NA
"118","@GreenvilleNC new 10th Street #Gateway #sculptures #designed &amp; #crafted by local #artists reflect #diversity… https://t.co/P0Zq5oHnkT",FALSE,0,"GreenvilleNC",2019-09-13 10:58:31,TRUE,NA,"1172464568125329408","36648252","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","NCEastAlliance",0,FALSE,FALSE,NA,NA
"119","#YCF19 @confidas_people provides some insight into assessing team strengths and articulates the importance of ‘cogn… https://t.co/ERIk12CXfd",FALSE,0,NA,2019-09-13 10:58:16,TRUE,NA,"1172464506733154304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Janie_Kennedy",0,FALSE,FALSE,NA,NA
"120","Kudos to @WhiteLightLtd: Gold sponsors of the @AVIXA #Diversity event Oct 9th London UK. Register now and join 109… https://t.co/JwASjuBS5R",FALSE,2,NA,2019-09-13 10:58:02,TRUE,NA,"1172464447400611840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kev_McLoughlin",2,FALSE,FALSE,NA,NA
"121","Enjoying Day 2 of @WinFinSeries with speakers from @Citi @Accenture and @MHCLawyers #winfinance #diversity #fintech… https://t.co/w54QI6IkP6",FALSE,0,NA,2019-09-13 10:57:01,TRUE,NA,"1172464193460756480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RuthPhoenixRec",0,FALSE,FALSE,NA,NA
"122","""A lack of diversity in the arts will persist unless unfair levels of pay are addressed. My 37-year invisible inves… https://t.co/ZEl0Sz4bjD",FALSE,1,NA,2019-09-13 10:56:01,TRUE,NA,"1172463941773139968",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","diversecity1",0,FALSE,FALSE,NA,NA
"123","We would like to announce @FluxDance as an official YFYA 2019 service organisation.
#YFYA2019
#STEMUK
#Diversity… https://t.co/cEZKsMrhIW",FALSE,2,NA,2019-09-13 10:55:08,TRUE,NA,"1172463718833299456",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","YFYAUK",0,FALSE,FALSE,NA,NA
"124","This is so true! If we want a more inclusive, diverse #future, we have to start with our #children. #diversity  https://t.co/C0qbuhkMqW",FALSE,0,NA,2019-09-13 10:55:00,FALSE,NA,"1172463683995222016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DionneKWalker",0,FALSE,FALSE,NA,NA
"125","@freedomfightsuk Blaming #diversity will be like throwing the baby with water.

When it comes to #cultural learning… https://t.co/H9bYAMo7le",FALSE,0,"freedomfightsuk",2019-09-13 10:53:32,TRUE,"1049294203581288450","1172463316205068289","1947955136","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrVarunGoyal",0,FALSE,FALSE,NA,NA
"126","Some did?!
#ReligiousFreedom #Diversity #SoulfulSaturday #SoulfulSunday #SoulfulFriday #Wisdom #Spirtuality… https://t.co/V8Mleaf92l",FALSE,0,NA,2019-09-13 10:53:22,TRUE,NA,"1172463272752271365",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Woroud",0,FALSE,FALSE,NA,NA
"127","Utility Week Awards – entries close in just one week! GET IN! #innovation #customers #diversity #disruption… https://t.co/qoOeQQhHac",FALSE,1,NA,2019-09-13 10:51:43,TRUE,NA,"1172462858610860032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","janefagray",0,FALSE,FALSE,NA,NA
"128","How Effective #Communication Will Help an Organisation https://t.co/lBsz303Z4X #Diversity https://t.co/YX7oOabVY9",FALSE,0,NA,2019-09-13 10:51:09,FALSE,NA,"1172462716767952897",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","pabMAGNET",0,FALSE,FALSE,NA,NA
"129","1 white bloke and two white women. Hmm? Is this what passes for #diversity in these times? Any1 else feel identity… https://t.co/RWTl9DqQqv",FALSE,1,NA,2019-09-13 10:48:14,TRUE,NA,"1172461983519641600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BeeeWonderful",0,FALSE,FALSE,NA,NA
"130","Is your #Diversity strategy delivering? @FionaHathorn of @WOBUK explains how they can support your business to ensu… https://t.co/fFUJ0TSU3X",FALSE,0,NA,2019-09-13 10:45:10,TRUE,NA,"1172461212191379457",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","2to3days",0,FALSE,FALSE,NA,NA
"131","@TheLewisTan @Shanemgillis I've been following @TheLewisTan for a long time. He's so good to his fans. He's worked… https://t.co/ebMdNza5GP",FALSE,4,"TheLewisTan",2019-09-13 10:44:36,TRUE,"1172390047212920834","1172461069224349696","1306312784","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","AngelaLynn2017",0,FALSE,FALSE,NA,NA
"132","Check out our website for #CreativeDiversity #InspiringCreativity day on 12th Nov - deadline for applications 30th… https://t.co/VgbWXD38uo",FALSE,1,NA,2019-09-13 10:40:47,TRUE,NA,"1172460107495596032",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","camcreate",1,FALSE,FALSE,NA,NA
"133","Explore Learning - Assistant Director - £23,000 - £25,500 depending on location https://t.co/F2LMr2W8IV #internship… https://t.co/HVTuTAAwgc",FALSE,0,NA,2019-09-13 10:40:38,TRUE,NA,"1172460069193211904",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jobzel_intern",0,FALSE,FALSE,NA,NA
"134","When it comes to #cultural riches, cultural learnings, different languages, different ways of life, talents &amp; calib… https://t.co/ldq5OhLVI3",FALSE,0,NA,2019-09-13 10:39:51,TRUE,NA,"1172459872887046144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MrVarunGoyal",0,FALSE,FALSE,NA,NA
"135","Very happy to have been published! Well, I wrote a chapter of a book on Global Diversity Management. You can buy th… https://t.co/IY6TRh1bsL",FALSE,2,NA,2019-09-13 10:35:32,TRUE,NA,"1172458787384545281",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","simonminty",0,FALSE,FALSE,NA,NA
"136","All abilities welcome in our diverse inclusion studio - we work with ndis self managed and plan manged funds… https://t.co/x8FmhnX5Is",FALSE,0,NA,2019-09-13 10:34:30,TRUE,NA,"1172458527786512384",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Vibesfitness",0,FALSE,FALSE,"144.9798","-37.79557"
"137","Read our article on Diversity in Leadership in International Education. https://t.co/PwrWK7i3Wq #Equality #Diversity #Inclusion #Education",FALSE,1,NA,2019-09-13 10:33:21,FALSE,NA,"1172458235162443777",NA,"<a href=""https://recurpost.com"" rel=""nofollow"">RecurPost - Social Scheduler App</a>","theequalgroup",0,FALSE,FALSE,NA,NA
"138","Here what 7 young ladies have to say @NorburyManor .
The video is great on this article.
#Croydon #Education… https://t.co/qrWi7P7XVf",FALSE,2,NA,2019-09-13 10:33:07,TRUE,NA,"1172458176987504640",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RahReachPLC",0,FALSE,FALSE,NA,NA
